"","CLIENT_HASH_ID","CARD_HASH_ID","CARD_TYPE_NAME","CREDIT_CARD","CARD_WITH_PERC","CARD_CO_BRAND","CARD_WITH_CASHBACK","STATUS_NAME","DATE_TO_WORK","START_DATE","EXPIRE_DATE","FACT_CLOSE_DATE","SMS_START_DATE","SMS_END_DATE","F1","GENDER","AGE"
"192603","f8512f0492ca64be62488ecb4a6b331e","28e0e99cb9e715403570d751eaaabca1","MasterCard",1,0,1,0,"CLOSED","(null)","2012-11-01 00:00:00","2015-11-02 00:00:00","2013-02-17 00:00:00","(null)","(null)","263c6b32daca30743034adbd1f68a5fc","ּ",24
"192604","f8512f0492ca64be62488ecb4a6b331e","530b4c3c5ea4543f52c7dc47989631cf","VISA Electron",0,0,0,0,"CLOSED","2008-03-02 00:00:00","2007-10-12 00:00:00","2010-11-02 00:00:00","2011-01-07 00:00:00","(null)","(null)","263c6b32daca30743034adbd1f68a5fc","ּ",24
"192638","f85abaeb0852c985b9849409e2ba16f7","fa185f4eb181c9b497d18844147d87ce","VISA Classic",0,0,0,0,"OK","2014-10-30 00:00:00","2014-10-30 00:00:00","2017-11-02 00:00:00","(null)","(null)","(null)","3dfbcfdf96da35c17688cd96b5a94578","ֶ",17
"192639","f85abaeb0852c985b9849409e2ba16f7","e7974640274fc66e9c70d8221d08a5a1","VISA Classic",0,0,0,0,"OK","2015-10-14 00:00:00","2015-10-14 00:00:00","2018-11-02 00:00:00","(null)","(null)","(null)","3dfbcfdf96da35c17688cd96b5a94578","ֶ",17
"192820","f897e72e127e03bc5597cb5224f30eab","ba8414d6405cabbdff62b4c5bbc74866","VISA Classic",0,0,0,0,"OK","2014-09-16 00:00:00","2014-09-16 00:00:00","2017-10-02 00:00:00","(null)","(null)","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",17
"192862","f8a51a03f57afab3699db036087fb164","6c8f0276b8f2fd68f8e124fc1820335c","VISA Classic",0,0,1,0,"CLOSED","2014-05-09 00:00:00","2014-03-27 00:00:00","2017-05-02 00:00:00","2016-02-09 00:00:00","(null)","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",24
"192863","f8a51a03f57afab3699db036087fb164","a4da8967a0c8c48c35bb2bf84bfb8c73","VISA Classic",0,0,0,0,"OK","2014-04-16 00:00:00","2014-04-16 00:00:00","2017-05-02 00:00:00","(null)","2016-04-12 00:00:00","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",24
"192916","f8b18cbc133c8ac84f7f3e48ca98f27f","e6f3c5305c695596dac3276ff765686c","VISA Classic",0,0,0,0,"OK","2015-09-29 00:00:00","2015-09-15 00:00:00","2018-10-02 00:00:00","(null)","(null)","(null)","71e1e42d79887c04b571828357d5f37e","ֶ",20
"192917","f8b18cbc133c8ac84f7f3e48ca98f27f","963b013b1ee5770f2e7caa104f49ba13","VISA Classic",0,0,0,0,"CLOSED","2012-10-12 00:00:00","2012-10-12 00:00:00","2015-11-02 00:00:00","2015-11-09 00:00:00","(null)","(null)","71e1e42d79887c04b571828357d5f37e","ֶ",20
"192923","f8b39e798465e814b3e5415e7cbf3723","5047969d28a1c054d793b9b9330f0d6f","VISA Classic",0,0,0,0,"OK","2015-10-21 00:00:00","2015-10-21 00:00:00","2018-11-02 00:00:00","(null)","2016-08-03 00:00:00","(null)","8215444bab327ec0f170d0ef7296c026","ּ",20
"192924","f8b39e798465e814b3e5415e7cbf3723","d900052e244d2dc37d841492d00ff988","VISA Classic",0,0,0,0,"CLOSED","2012-10-24 00:00:00","2012-10-24 00:00:00","2015-11-02 00:00:00","2015-12-12 00:00:00","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",20
"192932","f8b48b3976a9362d20581e45d5a9a594","44022c69afbed096490b2a1e6bc73760","MasterCard Electronic",0,0,0,0,"OK","2011-10-14 00:00:00","2014-10-23 00:00:00","2017-11-02 00:00:00","(null)","2016-05-20 00:00:00","(null)","a1fffaa77ff30165958613b698dc8fd5","ֶ",21
"192933","f8b6157f9a69c02e284f068ee2bc9845","1f7ce0a1b73bbeeb059966e352e45b46","VISA Classic",0,0,0,0,"OK","2014-09-19 00:00:00","2014-09-19 00:00:00","2017-10-02 00:00:00","(null)","2016-07-22 00:00:00","(null)","8215444bab327ec0f170d0ef7296c026","ּ",17
"192937","f8ba184feea2e1dbf1b4a00e43f2ed38","0af24998a624e5a7556e209ea0fc0b0d","VISA Classic",0,0,0,0,"OK","2012-08-21 00:00:00","2012-08-21 00:00:00","2015-09-02 00:00:00","(null)","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",22
"192938","f8ba184feea2e1dbf1b4a00e43f2ed38","ce9de31eeae3d3757ac76426c2efe475","VISA Classic",0,0,0,0,"CLOSED","2015-07-08 00:00:00","2015-07-08 00:00:00","2018-08-02 00:00:00","(null)","2016-07-05 00:00:00","2016-07-05 00:00:00","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",22
"192939","f8ba184feea2e1dbf1b4a00e43f2ed38","719bc44ec0ed2f9b2dfc9ffc837d5dd6","ָּ׀",0,0,0,0,"OK","2016-08-26 00:00:00","2016-06-22 00:00:00","2019-07-02 00:00:00","(null)","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",22
"192940","f8ba184feea2e1dbf1b4a00e43f2ed38","9a74d01962cecc34b50593ef74c157d2","VISA Classic",0,0,0,0,"CLOSED","2015-04-21 00:00:00","2015-04-21 00:00:00","2018-05-02 00:00:00","2016-08-14 00:00:00","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",22
"193047","f8dd221e955cc90c562d4c1489316047","9d5f9ed24ff729a39e4baca38dbd6593","VISA Classic",0,0,0,0,"OK","2014-09-16 00:00:00","2014-09-16 00:00:00","2017-10-02 00:00:00","(null)","2016-07-29 00:00:00","(null)","bac64815dc7b441809c1d4de833ef9fd","ֶ",19
"193052","f8e2d684cf0879ebfa2d8005c11e7c4e","c365c8e59e7170dc0ac52f1041deca34","MasterCard",0,0,0,0,"OK","2012-09-22 00:00:00","2012-09-22 00:00:00","2018-10-02 00:00:00","(null)","2016-05-25 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",21
"193053","f8e2d684cf0879ebfa2d8005c11e7c4e","4bced6852bdc94543b457b364a47ab0c","ָּ׀",0,0,0,0,"OK","(null)","2016-06-30 00:00:00","2019-07-02 00:00:00","(null)","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",21
"193083","f8e796624248c93d66c6275382c842e3","cbd998fe35946c81506f4d5ff7db570b","MasterCard",0,0,0,0,"CLOSED","2012-08-30 00:00:00","2012-08-30 00:00:00","2015-09-02 00:00:00","2015-10-12 00:00:00","2015-08-27 00:00:00","2015-09-03 00:00:00","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",24
"193084","f8e796624248c93d66c6275382c842e3","ed16fe08cf80b1d775a03c6ec36e7c4f","MasterCard",1,0,0,0,"CLOSED","2012-09-18 00:00:00","2012-08-30 00:00:00","2015-09-02 00:00:00","2015-10-13 00:00:00","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",24
"193085","f8e796624248c93d66c6275382c842e3","2361839e81dcb57d8fc0e3378d542a51","MasterCard",0,1,0,0,"CLOSED","2012-09-18 00:00:00","2012-08-31 00:00:00","2015-09-02 00:00:00","2015-12-29 00:00:00","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",24
"193086","f8e796624248c93d66c6275382c842e3","e9994471c5e18ac3e640c4e9d00dcb4c","MasterCard",0,0,0,0,"OK","2015-08-11 00:00:00","2015-08-11 00:00:00","2018-09-02 00:00:00","(null)","2015-12-14 00:00:00","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",24
"193087","f8e796624248c93d66c6275382c842e3","eb50ecff8307883a0f773db2a2f1e0fd","MasterCard",1,0,0,0,"OK","2015-09-25 00:00:00","2015-09-18 00:00:00","2018-10-02 00:00:00","(null)","2016-02-24 00:00:00","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",24
"193129","f8faf45fa7b9385edb10ddee192dae28","c9b9b2b7b019b0dbc65eec756ad9b8a7","MasterCard",0,0,0,0,"OK","2013-09-24 00:00:00","2013-09-24 00:00:00","2019-10-02 00:00:00","(null)","2016-08-05 00:00:00","(null)","bac64815dc7b441809c1d4de833ef9fd","ֶ",21
"193176","f904c6a6b0e7efcb0e4b7a9bbfe01abc","f54d34a70fc14f9314ec09a92a1ffc11","VISA Classic",0,0,0,0,"OK","2013-11-17 00:00:00","2013-10-22 00:00:00","2016-11-02 00:00:00","(null)","(null)","(null)","a1fffaa77ff30165958613b698dc8fd5","ֶ",24
"193177","f904c6a6b0e7efcb0e4b7a9bbfe01abc","6eb0f4d19cb7e7afbdd6dccb962e6f82","VISA Electron",0,0,0,0,"OK","2007-09-28 00:00:00","2007-09-12 00:00:00","2010-10-02 00:00:00","(null)","(null)","(null)","a1fffaa77ff30165958613b698dc8fd5","ֶ",24
"193178","f904c6a6b0e7efcb0e4b7a9bbfe01abc","b618c4a487b8c66966d78b457a8784de","VISA Classic",0,0,0,0,"OK","2010-10-06 00:00:00","2013-10-03 00:00:00","2016-11-02 00:00:00","(null)","2016-01-20 00:00:00","(null)","a1fffaa77ff30165958613b698dc8fd5","ֶ",24
"193180","f90a6ab19856455d40a97f910116189f","d3d146a1ce55261daf09a71ef5b9fa46","VISA Classic",0,0,0,0,"CLOSED","2014-11-26 00:00:00","2014-11-12 00:00:00","2016-12-02 00:00:00","2015-05-12 00:00:00","2015-02-14 00:00:00","2015-03-23 00:00:00","381b0b043094c8cf1fc0e5ecd17a4461","ּ",20
"193181","f90a6ab19856455d40a97f910116189f","64a8526047884dadf54d56c7736f2a12","VISA Classic",0,1,0,0,"OK","2015-03-27 00:00:00","2014-08-20 00:00:00","2017-09-02 00:00:00","(null)","(null)","(null)","381b0b043094c8cf1fc0e5ecd17a4461","ּ",20
"193182","f90a6ab19856455d40a97f910116189f","fd1180b616545f3f4f585ab0a8ec7e0c","VISA Classic",0,0,0,0,"OK","2015-03-24 00:00:00","2015-01-28 00:00:00","2018-03-02 00:00:00","(null)","(null)","(null)","381b0b043094c8cf1fc0e5ecd17a4461","ּ",20
"193183","f90a6ab19856455d40a97f910116189f","59beb85916b343ada1dc7b1097a45b64","VISA Classic",0,0,0,0,"OK","2015-03-31 00:00:00","2015-03-24 00:00:00","2016-12-02 00:00:00","(null)","2016-03-25 00:00:00","2016-03-26 00:00:00","381b0b043094c8cf1fc0e5ecd17a4461","ּ",20
"193184","f90a6ab19856455d40a97f910116189f","029d7d405aaae4f40e0fa6245610397a","VISA Classic",0,0,0,0,"CLOSED","2013-11-28 00:00:00","2013-11-15 00:00:00","2016-12-02 00:00:00","2015-01-07 00:00:00","2014-09-05 00:00:00","2014-10-30 00:00:00","381b0b043094c8cf1fc0e5ecd17a4461","ּ",20
"193185","f90a6ab19856455d40a97f910116189f","68a027459802e3f13f04d03891d75429","VISA Classic",0,0,0,0,"CLOSED","2013-09-27 00:00:00","2013-09-27 00:00:00","2016-10-02 00:00:00","2014-01-14 00:00:00","(null)","(null)","381b0b043094c8cf1fc0e5ecd17a4461","ּ",20
"193262","f91bab025e702e6a722b869e5e69f096","68ade200715cf948c675b01f9cbde250","VISA Classic",0,0,0,0,"OK","2010-09-15 00:00:00","2013-12-26 00:00:00","2017-01-02 00:00:00","(null)","2016-08-27 00:00:00","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",23
"193263","f91bab025e702e6a722b869e5e69f096","7cc7de6b56d59b3afefbc181a8b840f6","MasterCard Electronic",0,0,0,0,"OK","2011-07-05 00:00:00","2011-07-05 00:00:00","2016-08-02 00:00:00","(null)","2016-07-15 00:00:00","2016-08-03 00:00:00","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",23
"193264","f91c4d1849375f21fdcf8b737523b2e7","22c9de66049b0b23959b242d6d84e467","MasterCard Electronic",0,0,0,0,"OK","2011-09-27 00:00:00","2011-09-27 00:00:00","2016-10-02 00:00:00","(null)","(null)","(null)","b871449af47f30db11ef29b52e39819d","ֶ",23
"193265","f91d22ce1b1ac8e15d9e20ab9a902b11","ad1291006a156ead4cd3a0de3d5dd727","VISA Classic",0,0,0,0,"OK","2014-04-19 00:00:00","2014-04-19 00:00:00","2017-05-02 00:00:00","(null)","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",23
"193343","f93d1d88d531f4fed8777554d42b5212","1b3089d80cf965d0108cf4f977749a9e","MasterCard",0,0,0,0,"OK","2012-09-13 00:00:00","2012-09-13 00:00:00","2018-10-02 00:00:00","(null)","2015-01-01 00:00:00","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",21
"193363","f946d572c58b3d660643000cdc7d2022","885d29a8425a1e3f4af321161779a21f","VISA Classic",0,0,0,0,"OK","2015-07-20 00:00:00","2015-07-20 00:00:00","2018-08-02 00:00:00","(null)","2016-08-13 00:00:00","(null)","6ede6f872f8d56aa83876b96bcde60d4","ּ",22
"193364","f946d572c58b3d660643000cdc7d2022","52e7dcd9f7b5e6acaba2f93d401648e5","VISA Classic",0,1,0,0,"CLOSED","2015-03-05 00:00:00","2014-12-06 00:00:00","2018-01-02 00:00:00","2015-09-24 00:00:00","(null)","(null)","6ede6f872f8d56aa83876b96bcde60d4","ּ",22
"193365","f946d572c58b3d660643000cdc7d2022","3d9080ba887f5dc91f359378152ee48c","VISA Classic",0,0,0,0,"OK","2015-08-07 00:00:00","2015-05-12 00:00:00","2018-06-02 00:00:00","(null)","2016-02-18 00:00:00","(null)","6ede6f872f8d56aa83876b96bcde60d4","ּ",22
"193366","f946d572c58b3d660643000cdc7d2022","eb8939fc2a3193ca64423a06db2e6242","MasterCard",0,0,0,0,"CLOSED","2012-08-28 00:00:00","2012-08-28 00:00:00","2015-09-02 00:00:00","2015-10-12 00:00:00","2015-08-18 00:00:00","2015-09-03 00:00:00","6ede6f872f8d56aa83876b96bcde60d4","ּ",22
"193382","f94c9775da6fe11de20f558310024407","6a100570a2f99d13c46b01b133730552","VISA Classic",0,0,0,0,"OK","2013-09-12 00:00:00","2013-09-12 00:00:00","2016-10-02 00:00:00","(null)","2016-03-12 00:00:00","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",21
"193383","f94c9775da6fe11de20f558310024407","a46dd138de49ecd015170fad53aa85cb","VISA Classic",0,0,0,0,"CLOSED","2011-02-03 00:00:00","2011-01-22 00:00:00","2014-02-02 00:00:00","2016-01-14 00:00:00","(null)","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",21
"193448","f957d3398578ad59d9e7b741f21e7c62","c6670719685e353c19910e5d686a3baa","VISA Classic",0,0,0,0,"OK","2013-09-21 00:00:00","2013-09-21 00:00:00","2016-10-02 00:00:00","(null)","2016-07-29 00:00:00","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ּ",21
"193481","f961a5813cd173430308e5fd49be31a1","85f5edfa778bfa4c3594c5851e87a142","VISA Classic",0,0,0,0,"OK","2015-10-12 00:00:00","2015-10-12 00:00:00","2018-11-02 00:00:00","(null)","2016-06-29 00:00:00","(null)","94a7532568244c10541472dffb66f1f1","ֶ",18
"193482","f961a5813cd173430308e5fd49be31a1","f354ab4e9f1fb2fd0280877e1932f49a","VISA Classic",0,0,0,0,"CLOSED","2012-10-04 00:00:00","2012-10-04 00:00:00","2015-11-02 00:00:00","2015-12-12 00:00:00","(null)","(null)","94a7532568244c10541472dffb66f1f1","ֶ",18
"193499","f9698bda76388e0f0f59d9649fe9abc1","ac96899567b7e115312e45b94d733f34","MasterCard Electronic",0,0,0,0,"CLOSED","2014-09-18 00:00:00","2014-09-18 00:00:00","2017-10-02 00:00:00","2016-02-03 00:00:00","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",18
"193500","f9698bda76388e0f0f59d9649fe9abc1","06ff973599554da630d6a018fa9e9c6b","MasterCard Electronic",0,0,0,0,"OK","2015-12-25 00:00:00","2015-12-14 00:00:00","2017-10-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",18
"193674","f9a3f8f7f438f6cc83e54103b25dfcf8","665a53159a77999dc0b546f5dba1840f","MasterCard",0,0,0,0,"OK","2013-09-20 00:00:00","2013-09-20 00:00:00","2016-10-02 00:00:00","(null)","2016-02-18 00:00:00","2016-04-13 00:00:00","fe413a3ae1fa1e6e1b7508863bf7ad0d","ּ",18
"193772","f9c907c81cd72a0408d93f1a5da24839","e55ca0395449e4a952a8037aeb630bf8","MasterCard",0,0,0,0,"OK","2014-11-01 00:00:00","2014-11-01 00:00:00","2017-11-02 00:00:00","(null)","2016-04-01 00:00:00","2016-04-08 00:00:00","1ca2d30ce0631cee23b98dfc2d24bdcf","ֶ",21
"193773","f9c93b3722bf7f3de671e4e49f59611c","03e43def2c44d4459df2d6c8a0ae7d90","VISA Classic",0,0,0,0,"OK","2012-10-06 00:00:00","2012-10-06 00:00:00","2015-11-02 00:00:00","(null)","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",22
"193774","f9c93b3722bf7f3de671e4e49f59611c","365631cd52d226557ab2d065f0554c1c","VISA Classic",0,0,0,0,"OK","2015-10-21 00:00:00","2015-10-21 00:00:00","2018-11-02 00:00:00","(null)","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",22
"193794","f9cc2460175916cdf33a140b30b409a7","320393f0a81e477bf4fe5a8048d5be4d","VISA Classic",0,0,0,0,"OK","2013-09-12 00:00:00","2013-09-12 00:00:00","2016-10-02 00:00:00","(null)","2015-10-16 00:00:00","2016-03-03 00:00:00","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",21
"193852","f9db92f968f9a472c0a65a3127d497bb","5be1a23bd993c4598875d29191134089","MasterCard",0,0,0,0,"OK","2013-09-20 00:00:00","2013-09-20 00:00:00","2016-10-02 00:00:00","(null)","2016-07-23 00:00:00","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",19
"193935","f9f8b05104c569be9086ca5485298e00","a98f17de7e534d755ccea87d3ac3d48e","VISA Classic",0,0,0,0,"CLOSED","2014-09-05 00:00:00","2014-09-05 00:00:00","2017-10-02 00:00:00","2015-02-03 00:00:00","(null)","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",19
"193936","f9f8b05104c569be9086ca5485298e00","c7750a9e14f0d7a6973ed45872755ff2","VISA Classic",0,0,0,0,"OK","2014-12-24 00:00:00","2014-12-16 00:00:00","2017-10-02 00:00:00","(null)","2016-02-29 00:00:00","2016-04-09 00:00:00","3dfbcfdf96da35c17688cd96b5a94578","ּ",19
"193962","fa0bf22df06a151c77c05db4aba5c6a2","5d74a30f5c2a0de220a51b586103144a","VISA Classic",0,0,0,0,"OK","2013-09-24 00:00:00","2013-09-24 00:00:00","2016-10-02 00:00:00","(null)","2015-10-15 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ּ",21
"194049","fa279e864347d673dea5add28812d446","81d0a589d9bc982e9bc8122eda362edd","VISA Classic",0,0,0,0,"OK","2014-11-21 00:00:00","2014-11-21 00:00:00","2017-12-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",20
"194056","fa2c561e375a1de35e5beff9b0e31360","52c5841883d31290792807b7a8b38265","VISA Classic",0,0,0,0,"OK","2013-09-27 00:00:00","2013-09-27 00:00:00","2016-10-02 00:00:00","(null)","2016-06-29 00:00:00","(null)","97fa64500457edb6fe17b0acdaf218b2","ֶ",22
"194079","fa302483cb4e60ed03e686e7952b5316","383abca47a2bcc8cf5ed7aa508c2fdc0","VISA Classic",0,1,0,0,"CLOSED","(null)","2013-11-22 00:00:00","2016-12-02 00:00:00","2014-06-08 00:00:00","(null)","(null)","263c6b32daca30743034adbd1f68a5fc","ּ",23
"194080","fa302483cb4e60ed03e686e7952b5316","e5acda5d120b4bdc1ec6345eb0d2285e","VISA Classic",0,0,0,0,"OK","2013-11-22 00:00:00","2013-11-22 00:00:00","2016-12-02 00:00:00","(null)","2016-03-15 00:00:00","(null)","263c6b32daca30743034adbd1f68a5fc","ּ",23
"194091","fa32d5bc5931d0456f77e0dca833d496","41de9f8c9524a67c8629698f0b2fda72","MasterCard Electronic",0,0,0,0,"OK","2012-09-12 00:00:00","2012-09-12 00:00:00","2018-10-02 00:00:00","(null)","2016-04-12 00:00:00","(null)","263c6b32daca30743034adbd1f68a5fc","ֶ",21
"194103","fa3547c613fd0158015f15129b59f974","44a322db65d5c3c78aab11ba7d384ecb","VISA Classic",0,0,0,0,"OK","2014-04-09 00:00:00","2014-04-09 00:00:00","2017-05-02 00:00:00","(null)","2015-04-29 00:00:00","(null)","1ca2d30ce0631cee23b98dfc2d24bdcf","ּ",20
"194153","fa3d23c6ff021ec7448cef2e9b00a39b","05988fb607239ef04c6aa8a5f147fdda","VISA Classic",0,0,0,0,"OK","2014-08-21 00:00:00","2014-08-21 00:00:00","2017-09-02 00:00:00","(null)","(null)","(null)","0e521f30657448f205ecf7a46e4105c0","ֶ",21
"194181","fa4b5ebf7f09178314f6749b9cabba5a","7f6c294455a9a2707cb3e1364497da52","VISA Gold",0,0,0,0,"OK","(null)","2016-03-03 00:00:00","2019-04-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",23
"194182","fa4b5ebf7f09178314f6749b9cabba5a","daa7c23addf899835d62651e9ad23277","MasterCard",0,0,0,0,"OK","2013-01-17 00:00:00","2013-01-11 00:00:00","2019-02-02 00:00:00","(null)","2016-08-25 00:00:00","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",23
"194183","fa4b5ebf7f09178314f6749b9cabba5a","7b2c9217bce3b59d517c3b68c591c604","MasterCard",0,0,0,0,"CLOSED","2012-07-26 00:00:00","2012-07-26 00:00:00","2015-08-02 00:00:00","2013-02-26 00:00:00","2012-08-15 00:00:00","2013-01-17 00:00:00","8215444bab327ec0f170d0ef7296c026","ֶ",23
"194252","fa5b8cedc30f55c55769f3844bf63ccc","16a04ed073df0202152f7a884b4c8c6f","MasterCard Electronic",0,0,0,0,"OK","(null)","2012-12-05 00:00:00","2018-01-02 00:00:00","(null)","(null)","(null)","0e521f30657448f205ecf7a46e4105c0","ֶ",23
"194253","fa5b8cedc30f55c55769f3844bf63ccc","1d28317a2e9cf6a7fce85f5c4e684bcf","MasterCard Electronic",0,0,0,0,"CLOSED","2011-09-22 00:00:00","2011-09-22 00:00:00","2014-10-02 00:00:00","2015-01-22 00:00:00","(null)","(null)","0e521f30657448f205ecf7a46e4105c0","ֶ",23
"194254","fa5b8cedc30f55c55769f3844bf63ccc","b9388238d016a5025a3f713d0a6b6fd9","MasterCard Electronic",0,0,0,0,"OK","2011-12-31 00:00:00","2011-11-11 00:00:00","2016-12-02 00:00:00","(null)","(null)","(null)","0e521f30657448f205ecf7a46e4105c0","ֶ",23
"194255","fa5b8cedc30f55c55769f3844bf63ccc","81b3242a9a6dd207c11ad72a512e114f","MasterCard Electronic",0,0,0,0,"OK","2015-01-22 00:00:00","2014-11-15 00:00:00","2017-12-02 00:00:00","(null)","(null)","(null)","0e521f30657448f205ecf7a46e4105c0","ֶ",23
"194256","fa5c78011a59147c1b0eb18128f86fbe","08f3ec5dadcbba11e652967101558e0f","VISA Classic",0,0,0,0,"OK","2014-12-27 00:00:00","2014-12-06 00:00:00","2018-01-02 00:00:00","(null)","(null)","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ּ",21
"194257","fa5c78011a59147c1b0eb18128f86fbe","c8dae549252ae4903fb0525e51b48c22","MasterCard",0,0,0,0,"CLOSED","2012-08-28 00:00:00","2012-08-28 00:00:00","2015-09-02 00:00:00","2015-10-12 00:00:00","(null)","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ּ",21
"194258","fa5c78011a59147c1b0eb18128f86fbe","f8ad5589361cea7f85ffac987e715cf5","VISA Classic",0,0,0,0,"OK","2015-07-20 00:00:00","2015-07-20 00:00:00","2018-08-02 00:00:00","(null)","2016-02-24 00:00:00","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ּ",21
"194284","fa63fb4c70be26344fdf1eefb76248f8","17d25c46e3840a2419206a335864b0dd","VISA Classic",0,0,0,0,"OK","2014-10-25 00:00:00","2014-10-25 00:00:00","2017-11-02 00:00:00","(null)","2015-03-06 00:00:00","(null)","6ede6f872f8d56aa83876b96bcde60d4","ֶ",24
"194285","fa63fb4c70be26344fdf1eefb76248f8","8a6b693c831241b927a057ef4692c7a0","VISA Classic",0,1,0,0,"CLOSED","2015-06-12 00:00:00","2015-06-08 00:00:00","2018-07-02 00:00:00","2016-03-16 00:00:00","2015-07-28 00:00:00","2016-02-04 00:00:00","6ede6f872f8d56aa83876b96bcde60d4","ֶ",24
"194286","fa63fb4c70be26344fdf1eefb76248f8","4b8ab3b072708909eeb8a0e40e2467e6","MasterCard Electronic",0,0,0,0,"CLOSED","2011-09-26 00:00:00","2011-09-26 00:00:00","2014-10-02 00:00:00","2014-06-29 00:00:00","(null)","(null)","6ede6f872f8d56aa83876b96bcde60d4","ֶ",24
"194287","fa63fb4c70be26344fdf1eefb76248f8","6c3b1eb7b28a8f459f0500d115d8df64","VISA Classic",0,0,0,0,"CLOSED","2010-09-22 00:00:00","2010-09-22 00:00:00","2013-10-02 00:00:00","2013-11-14 00:00:00","2010-12-23 00:00:00","2013-11-14 00:00:00","6ede6f872f8d56aa83876b96bcde60d4","ֶ",24
"194351","fa77bb39054b7af813fc23e325dcaa8b","c21b0ffff0a636fd96009ff9509a3293","VISA Classic",0,0,0,0,"OK","2013-11-29 00:00:00","2013-09-05 00:00:00","2016-10-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",23
"194352","fa77bb39054b7af813fc23e325dcaa8b","1eeac069e1ee4fef78e400fdad909aba","VISA Classic",0,0,0,0,"OK","2010-08-28 00:00:00","2013-11-29 00:00:00","2016-12-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",23
"194392","fa85b33a6446e0ba4b44b73939b6788a","e08b1c587491525df8bfe2709c82c1ea","VISA Classic",0,0,0,0,"OK","2014-10-25 00:00:00","2014-10-25 00:00:00","2017-11-02 00:00:00","(null)","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",22
"194393","fa85b33a6446e0ba4b44b73939b6788a","a4cadf014f32f6efd47befb544072351","VISA Classic",0,0,0,0,"OK","2011-10-18 00:00:00","2011-10-18 00:00:00","2014-11-02 00:00:00","(null)","2012-06-21 00:00:00","2012-08-21 00:00:00","8df3acb67e47faaeb753cc9a4c6ced3e","ֶ",22
"194426","fa983f40c44283b4c6ff709a5fb02b8e","de3e5ab6870cf7d9a8d19ba2c2bbb264","VISA Classic",0,0,0,0,"OK","2013-09-14 00:00:00","2013-09-14 00:00:00","2016-10-02 00:00:00","(null)","2013-12-26 00:00:00","2013-12-26 00:00:00","309e6b5acaa01d889ed303cf65a72dbe","ֶ",22
"194458","faa7b0b12515766cf4a7f6e8852755c6","9dd0d8086837b862c99e8c1d60c4e854","VISA Classic",0,0,0,0,"CLOSED","2011-11-29 00:00:00","2011-11-29 00:00:00","2014-12-02 00:00:00","2015-01-13 00:00:00","(null)","(null)","8df3acb67e47faaeb753cc9a4c6ced3e","ּ",21
